comm code,PLS,Indents,EEA (2012),EEA Iceland (2014),Iceland,Norway,Prevailing,Active count,Conflicts,Parent ID, Parent PLS,Description
"2007992090",80,5,,,,,,0,,"2007992000","80",""
"2007993100",10,4,,,,,,0,,"2007991000","10",""
"2007993100",80,5,14.0% + 22.310 EUR / 100 kg,,,14.0% + 22.310 EUR / 100 kg,14.0% + 22.310 EUR / 100 kg,1,,"2007993100","10",""
"2007993115",10,6,,,,,,0,,"2007993100","80",""
"2007993115",80,7,,,,,,0,,"2007993115","10",""
"2007993125",80,7,,,,,,0,,"2007993115","10",""
"2007993195",10,6,,,,,,0,,"2007993100","80",""
"2007993195",80,7,,,,,,0,,"2007993195","10",""
"2007993199",80,7,,,,,,0,,"2007993195","10",""
"2007993300",80,5,14.0% + 22.310 EUR / 100 kg,,,14.0% + 22.310 EUR / 100 kg,14.0% + 22.310 EUR / 100 kg,1,,"2007993100","10",""
"2007993315",10,6,,,,,,0,,"2007993300","80",""
"2007993315",80,7,,,,,,0,,"2007993315","10",""
"2007993325",80,7,,,,,,0,,"2007993315","10",""
"2007993395",10,6,,,,,,0,,"2007993300","80",""
"2007993395",80,7,,,,,,0,,"2007993395","10",""
"2007993399",80,7,,,,,,0,,"2007993395","10",""
"2007993500",80,5,14.0% + 22.310 EUR / 100 kg,,,7.0% + 22.310 EUR / 100 kg,7.0% + 22.310 EUR / 100 kg,1,,"2007993100","10",""
"2007993515",10,6,,,,,,0,,"2007993500","80",""
"2007993515",80,7,,,,,,0,,"2007993515","10",""
"2007993525",80,7,,,,,,0,,"2007993515","10",""
"2007993595",10,6,,,,,,0,,"2007993500","80",""
"2007993595",80,7,,,,,,0,,"2007993595","10",""
"2007993599",80,7,,,,,,0,,"2007993595","10",""
"2007993900",80,5,7.0% + 22.310 EUR / 100 kg,,,14.0% + 4.070 EUR / 100 kg,14.0% + 4.070 EUR / 100 kg,1,,"2007993100","10",""
"2007993901",10,6,,,,,,0,,"2007993900","80",""
"2007993901",80,7,,,,,,0,,"2007993901","10",""
"2007993902",80,7,,,,,,0,,"2007993901","10",""
"2007993903",10,6,,,,,,0,,"2007993900","80",""
"2007993903",80,7,,,,,,0,,"2007993903","10",""
"2007993904",80,7,,,,,,0,,"2007993903","10",""
"2007993905",10,6,,,,,,0,,"2007993900","80",""
"2007993905",80,7,,,,,,0,,"2007993905","10",""
"2007993906",80,7,,,,,,0,,"2007993905","10",""
"2007993916",10,6,,,,,,0,,"2007993900","80",""
"2007993916",20,7,,,,,,0,,"2007993916","10",""
"2007993916",30,8,,,,,,0,,"2007993916","20",""
"2007993916",40,9,,,,,,0,,"2007993916","30",""
"2007993916",80,10,,,,,,0,,"2007993916","40",""
"2007993917",80,10,,,,,,0,,"2007993916","40",""
"2007993918",10,9,,,,,,0,,"2007993916","30",""
"2007993918",80,10,,,,,,0,,"2007993918","10",""
"2007993919",80,10,,,,,,0,,"2007993918","10",""
"2007993922",10,8,,,,,,0,,"2007993916","20",""
"2007993922",20,9,,,,,,0,,"2007993922","10",""
"2007993922",80,10,,,,,,0,,"2007993922","20",""
"2007993924",80,10,,,,,,0,,"2007993922","20",""
"2007993926",10,9,,,,,,0,,"2007993922","10",""
"2007993926",80,10,,,,,,0,,"2007993926","10",""
"2007993927",80,10,,,,,,0,,"2007993926","10",""
"2007993929",10,8,,,,,,0,,"2007993916","20",""
"2007993929",20,9,,,,,,0,,"2007993929","10",""
"2007993929",80,10,,,,,,0,,"2007993929","20",""
"2007993930",80,10,,,,,,0,,"2007993929","20",""
"2007993932",10,9,,,,,,0,,"2007993929","10",""
"2007993932",80,10,,,,,,0,,"2007993932","10",""
"2007993934",80,10,,,,,,0,,"2007993932","10",""
"2007993935",10,8,,,,,,0,,"2007993916","20",""
"2007993935",20,9,,,,,,0,,"2007993935","10",""
"2007993935",30,10,,,,,,0,,"2007993935","20",""
"2007993935",80,11,,,,,,0,,"2007993935","30",""
"2007993937",80,11,,,,,,0,,"2007993935","30",""
"2007993939",10,10,,,,,,0,,"2007993935","20",""
"2007993939",80,11,,,,,,0,,"2007993939","10",""
"2007993940",80,11,,,,,,0,,"2007993939","10",""
"2007993943",10,9,,,,,,0,,"2007993935","10",""
"2007993943",20,10,,,,,,0,,"2007993943","10",""
"2007993943",30,11,,,,,,0,,"2007993943","20",""
"2007993943",80,12,,,,,,0,,"2007993943","30",""
"2007993944",80,12,,,,,,0,,"2007993943","30",""
"2007993946",10,11,,,,,,0,,"2007993943","20",""
"2007993946",80,12,,,,,,0,,"2007993946","10",""
"2007993947",80,12,,,,,,0,,"2007993946","10",""
"2007993951",10,10,,,,,,0,,"2007993943","10",""
"2007993951",20,11,,,,,,0,,"2007993951","10",""
"2007993951",80,12,,,,,,0,,"2007993951","20",""
"2007993952",80,12,,,,,,0,,"2007993951","20",""
"2007993954",10,11,,,,,,0,,"2007993951","10",""
"2007993954",80,12,,,,,,0,,"2007993954","10",""
"2007993956",80,12,,,,,,0,,"2007993954","10",""
"2007993970",10,8,,,,,,0,,"2007993916","20",""
"2007993970",80,9,,,,,,0,,"2007993970","10",""
"2007993975",80,9,,,,,,0,,"2007993970","10",""
"2007993980",10,7,,,,,,0,,"2007993916","10",""
"2007993980",80,8,,,,,,0,,"2007993980","10",""
"2007993985",80,8,,,,,,0,,"2007993980","10",""
"2007995000",80,3,,,,,,0,,"2007990000","80",""
"2007995010",80,4,14.0% + 4.070 EUR / 100 kg,,,14.0% + 4.070 EUR / 100 kg,14.0% + 4.070 EUR / 100 kg,1,,"2007995000","80",""
"2007995015",10,4,,,,,,0,,"2007995000","80",""
"2007995015",80,5,,,,,,0,,"2007995015","10",""
"2007995025",80,5,14.0% + 4.070 EUR / 100 kg,,,7.0% + 4.070 EUR / 100 kg,7.0% + 4.070 EUR / 100 kg,1,,"2007995015","10",""
"2007995031",80,4,7.0% + 4.070 EUR / 100 kg,,,7.0% + 4.070 EUR / 100 kg,7.0% + 4.070 EUR / 100 kg,1,,"2007995000","80",""
"2007995032",80,4,7.0% + 4.070 EUR / 100 kg,,,7.0% + 4.070 EUR / 100 kg,7.0% + 4.070 EUR / 100 kg,1,,"2007995000","80",""
"2007995033",80,4,7.0% + 4.070 EUR / 100 kg,,,7.0% + 4.070 EUR / 100 kg,7.0% + 4.070 EUR / 100 kg,1,,"2007995000","80",""
"2007995041",10,4,,,,,,0,,"2007995000","80",""
"2007995041",20,5,,,,,,0,,"2007995041","10",""
"2007995041",30,6,,,,,,0,,"2007995041","20",""
"2007995041",80,7,,,,,,0,,"2007995041","30",""
"2007995042",10,7,,,,,,0,,"2007995041","30",""
"2007995042",80,8,,,,,,0,,"2007995042","10",""
"2007995043",80,8,,,,,,0,,"2007995042","10",""
"2007995045",10,6,,,,,,0,,"2007995041","20",""
"2007995045",80,7,,,,,,0,,"2007995045","10",""
"2007995047",10,7,,,,,,0,,"2007995045","10",""
"2007995047",80,8,,,,,,0,,"2007995047","10",""
"2007995049",80,8,,,,,,0,,"2007995047","10",""
"2007995051",10,6,,,,,,0,,"2007995041","20",""
"2007995051",80,7,,,,,,0,,"2007995051","10",""
"2007995052",10,7,,,,,,0,,"2007995051","10",""
"2007995052",80,8,,,,,,0,,"2007995052","10",""
"2007995053",80,8,,,,,,0,,"2007995052","10",""
"2007995061",10,6,,,,,,0,,"2007995041","20",""
"2007995061",20,7,,,,,,0,,"2007995061","10",""
"2007995061",80,8,,,,,,0,,"2007995061","20",""
"2007995062",80,8,,,,,,0,,"2007995061","20",""
"2007995063",10,7,,,,,,0,,"2007995061","10",""
"2007995063",20,8,,,,,,0,,"2007995063","10",""
"2007995063",80,9,,,,,,0,,"2007995063","20",""
"2007995064",80,9,,,,,,0,,"2007995063","20",""
"2007995065",10,8,,,,,,0,,"2007995063","10",""
"2007995065",80,9,,,,,,0,,"2007995065","10",""
"2007995067",80,9,,,,,,0,,"2007995065","10",""
"2007995083",10,6,,,,,,0,,"2007995041","20",""
"2007995083",80,7,,,,,,0,,"2007995083","10",""
"2007995084",80,7,,,,,,0,,"2007995083","10",""
"2007995085",80,7,,,,,,0,,"2007995083","10",""
"2007995089",80,7,,,,,,0,,"2007995083","10",""
"2007995093",10,5,,,,,,0,,"2007995041","10",""
"2007995093",80,6,7.0% + 4.070 EUR / 100 kg,,,7.0% + 4.070 EUR / 100 kg,7.0% + 4.070 EUR / 100 kg,1,,"2007995093","10",""
"2007995094",80,6,7.0% + 4.070 EUR / 100 kg,,,7.0% + 4.070 EUR / 100 kg,7.0% + 4.070 EUR / 100 kg,1,,"2007995093","10",""
"2007995095",80,6,7.0% + 4.070 EUR / 100 kg,,,7.0% + 4.070 EUR / 100 kg,7.0% + 4.070 EUR / 100 kg,1,,"2007995093","10",""
"2007995099",80,6,7.0% + 4.070 EUR / 100 kg,,,13.1%,7.0% + 4.070 EUR / 100 kg,1,,"2007995093","10",""
"2007999300",10,3,,,,,,0,,"2007990000","80",""
"2007999300",80,4,13.1%,,,13.1%,13.1%,1,,"2007999300","10",""
"2007999310",80,5,,,,,,0,,"2007999300","80",""
"2007999390",80,5,,,,,,0,,"2007999300","80",""
"2007999700",80,4,,,,,,0,,"2007999300","10",""
"2007999710",80,5,13.1%,,,16.3%,13.1%,1,,"2007999700","80",""
"2007999721",80,5,16.3%,,,16.3%,16.3%,1,,"2007999700","80",""
"2007999722",80,5,16.3%,,,16.3%,16.3%,1,,"2007999700","80",""
"2007999723",80,5,16.3%,,,16.3%,16.3%,1,,"2007999700","80",""
"2007999730",80,5,,,,,,0,,"2007999700","80",""
"2007999732",10,5,,,,,,0,,"2007999700","80",""
"2007999732",20,6,,,,,,0,,"2007999732","10",""
"2007999732",30,7,,,,,,0,,"2007999732","20",""
"2007999732",80,8,,,,,,0,,"2007999732","30",""
"2007999733",80,8,,,,,,0,,"2007999732","30",""
"2007999735",80,8,,,,,,0,,"2007999732","30",""
"2007999737",10,7,,,,,,0,,"2007999732","20",""
"2007999737",80,8,,,,,,0,,"2007999737","10",""
"2007999738",80,8,,,,,,0,,"2007999737","10",""
"2007999739",10,8,,,,,,0,,"2007999737","10",""
"2007999739",80,9,,,,,,0,,"2007999739","10",""
"2007999740",10,9,,,,,,0,,"2007999739","10",""
"2007999740",80,10,,,,,,0,,"2007999740","10",""
"2007999741",80,10,,,,,,0,,"2007999740","10",""
"2007999742",10,7,,,,,,0,,"2007999732","20",""
"2007999742",80,8,,,,,,0,,"2007999742","10",""
"2007999744",10,8,,,,,,0,,"2007999742","10",""
"2007999744",80,9,,,,,,0,,"2007999744","10",""
"2007999746",10,9,,,,,,0,,"2007999744","10",""
"2007999746",80,10,,,,,,0,,"2007999746","10",""
"2007999748",80,10,,,,,,0,,"2007999746","10",""
"2007999750",10,7,,,,,,0,,"2007999732","20",""
"2007999750",20,8,,,,,,0,,"2007999750","10",""
"2007999750",80,9,,,,,,0,,"2007999750","20",""
"2007999752",80,9,,,,,,0,,"2007999750","20",""
"2007999755",10,8,,,,,,0,,"2007999750","10",""
"2007999755",80,9,,,,,,0,,"2007999755","10",""
"2007999757",80,9,,,,,,0,,"2007999755","10",""
"2007999760",10,8,,,,,,0,,"2007999750","10",""
"2007999760",20,9,,,,,,0,,"2007999760","10",""
"2007999760",80,10,,,,,,0,,"2007999760","20",""
"2007999762",80,10,,,,,,0,,"2007999760","20",""
"2007999764",80,9,,,,,,0,,"2007999760","10",""
"2007999769",80,7,,,,,,0,,"2007999732","20",""
"2007999770",80,6,16.3%,,,0.0%,0.0%,1,,"2007999732","10",""
"2008000000",80,0,,,,,,0,,"","",""
"2008110000",10,1,,,,,,0,,"2008000000","80",""
"2008110000",80,2,,,,,,0,,"2008110000","10",""
"2008111000",80,3,0.0%,,,0.0%,0.0%,1,,"2008110000","80",""
"2008119100",10,3,,,,,,0,,"2008110000","80",""
"2008119100",80,4,,,,,,0,,"2008119100","10",""
"2008119110",80,5,0.0%,,,0.0%,0.0%,1,,"2008119100","80",""
"2008119190",80,5,,,,,,0,,"2008119100","80",""
"2008119600",10,4,,,,,,0,,"2008119100","10",""
"2008119600",80,5,0.0%,,,0.0%,0.0%,1,,"2008119600","10",""
"2008119800",80,5,,,,,,0,,"2008119600","10",""
"2008190000",80,2,,,,,,0,,"2008110000","10",""
"2008191200",10,3,,,,,,0,,"2008190000","80",""
"2008191200",80,4,,,,0.0%,0.0%,1,,"2008191200","10",""
"2008191230",80,5,,,,,,0,,"2008191200","80",""
"2008191280",80,5,,,,,,0,,"2008191200","80",""
"2008191300",10,4,,,,,,0,,"2008191200","10",""
"2008191300",80,5,,,,0.0%,0.0%,1,,"2008191300","10",""
"2008191320",80,6,,,,,,0,,"2008191300","80",""
"2008191380",80,6,,,,,,0,,"2008191300","80",""
"2008191900",80,5,,,,0.0%,0.0%,1,,"2008191300","10",""
"2008191930",80,6,,,,,,0,,"2008191900","80",""
"2008191980",80,6,,,,,,0,,"2008191900","80",""
"2008199200",10,3,,,,,,0,,"2008190000","80",""
"2008199200",80,4,,,,0.0%,0.0%,1,,"2008199200","10",""
"2008199230",80,5,,,,,,0,,"2008199200","80",""
"2008199280",80,5,,,,,,0,,"2008199200","80",""
"2008199300",10,4,,,,,,0,,"2008199200","10",""
"2008199300",20,5,,,,,,0,,"2008199300","10",""
"2008199300",80,6,,,,0.0%,0.0%,1,,"2008199300","20",""
"2008199320",80,7,,,,,,0,,"2008199300","80",""
"2008199380",80,7,,,,,,0,,"2008199300","80",""
"2008199500",80,6,,,,0.0%,0.0%,1,,"2008199300","20",""
"2008199520",80,7,,,,,,0,,"2008199500","80",""
"2008199580",80,7,,,,,,0,,"2008199500","80",""
"2008199900",80,5,,,,0.0%,0.0%,1,,"2008199300","10",""
"2008199930",80,6,,,,,,0,,"2008199900","80",""
"2008199980",80,6,,,,,,0,,"2008199900","80",""
"2008200000",80,1,,,,,,0,,"2008000000","80",""
"2008201100",10,2,,,,,,0,,"2008200000","80",""
"2008201100",20,3,,,,,,0,,"2008201100","10",""
"2008201100",80,4,,,,,,0,,"2008201100","20",""
"2008201900",80,4,,,,,,0,,"2008201100","20",""
"2008203100",10,3,,,,,,0,,"2008201100","10",""
"2008203100",80,4,,,,,,0,,"2008203100","10",""
"2008203900",80,4,,,,,,0,,"2008203100","10",""
"2008205100",10,2,,,,,,0,,"2008200000","80",""
"2008205100",20,3,,,,,,0,,"2008205100","10",""
"2008205100",80,4,,,,,,0,,"2008205100","20",""
"2008205900",80,4,,,,,,0,,"2008205100","20",""
"2008207100",10,3,,,,,,0,,"2008205100","10",""
"2008207100",80,4,,,,,,0,,"2008207100","10",""
"2008207900",80,4,,,,,,0,,"2008207100","10",""
"2008209000",80,3,,,,,,0,,"2008205100","10",""
"2008300000",80,1,,,,,,0,,"2008000000","80",""
"2008301100",10,2,,,,,,0,,"2008300000","80",""
"2008301100",20,3,,,,,,0,,"2008301100","10",""
"2008301100",80,4,,,,,,0,,"2008301100","20",""
"2008301900",80,4,,,,,,0,,"2008301100","20",""
"2008303100",10,3,,,,,,0,,"2008301100","10",""
"2008303100",80,4,,,,,,0,,"2008303100","10",""
"2008303900",80,4,,,,,,0,,"2008303100","10",""
"2008305100",10,2,,,,,,0,,"2008300000","80",""
"2008305100",20,3,,,,,,0,,"2008305100","10",""
"2008305100",80,4,,,,,,0,,"2008305100","20",""
"2008305500",80,4,,,,,,0,,"2008305100","20",""
"2008305510",80,5,,,,,,0,,"2008305500","80",""
"2008305520",80,5,,,,,,0,,"2008305500","80",""
"2008305590",80,5,,,,,,0,,"2008305500","80",""
"2008305900",80,4,,,,,,0,,"2008305100","20",""
"2008305911",10,5,,,,,,0,,"2008305900","80",""
"2008305911",80,6,,,,,,0,,"2008305911","10",""
"2008305919",80,6,,,,,,0,,"2008305911","10",""
"2008305920",80,5,,,,,,0,,"2008305900","80",""
"2008305941",10,5,,,,,,0,,"2008305900","80",""
"2008305941",80,6,,,,,,0,,"2008305941","10",""
"2008305949",80,6,,,,,,0,,"2008305941","10",""
"2008305991",10,5,,,,,,0,,"2008305900","80",""
"2008305991",80,6,,,,,,0,,"2008305991","10",""
"2008305999",80,6,,,,,,0,,"2008305991","10",""
"2008307100",10,3,,,,,,0,,"2008305100","10",""
"2008307100",80,4,,,,,,0,,"2008307100","10",""
"2008307500",80,4,,,,,,0,,"2008307100","10",""
"2008307510",80,5,,,,,,0,,"2008307500","80",""
"2008307520",80,5,,,,,,0,,"2008307500","80",""
"2008307590",80,5,,,,,,0,,"2008307500","80",""
"2008307900",80,4,,,,,,0,,"2008307100","10",""
"2008307911",10,5,,,,,,0,,"2008307900","80",""
"2008307911",80,6,,,,,,0,,"2008307911","10",""
"2008307919",80,6,,,,,,0,,"2008307911","10",""
"2008307920",80,5,,,,,,0,,"2008307900","80",""
"2008307991",10,5,,,,,,0,,"2008307900","80",""
"2008307991",80,6,,,,,,0,,"2008307991","10",""
"2008307999",80,6,,,,,,0,,"2008307991","10",""
"2008309000",80,3,,,,,,0,,"2008305100","10",""
"2008309008",10,4,,,,,,0,,"2008309000","80",""
"2008309008",80,5,,,,,,0,,"2008309008","10",""
"2008309012",10,5,,,,,,0,,"2008309008","10",""
"2008309012",80,6,,,,,,0,,"2008309012","10",""
"2008309013",80,6,,,,,,0,,"2008309012","10",""
"2008309014",80,5,,,,,,0,,"2008309008","10",""
"2008309025",80,5,,,,,,0,,"2008309008","10",""
"2008309035",80,5,,,,,,0,,"2008309008","10",""
"2008309061",10,4,,,,,,0,,"2008309000","80",""
"2008309061",20,5,,,,,,0,,"2008309061","10",""
"2008309061",30,6,,,,,,0,,"2008309061","20",""
"2008309061",80,7,,,,,,0,,"2008309061","30",""
"2008309063",80,7,,,,,,0,,"2008309061","30",""
"2008309065",80,6,,,,,,0,,"2008309061","20",""
"2008309067",80,6,,,,,,0,,"2008309061","20",""
"2008309069",80,6,,,,,,0,,"2008309061","20",""
"2008309071",10,5,,,,,,0,,"2008309061","10",""
"2008309071",20,6,,,,,,0,,"2008309071","10",""
"2008309071",80,7,,,,,,0,,"2008309071","20",""
"2008309073",80,7,,,,,,0,,"2008309071","20",""
"2008309075",80,6,,,,,,0,,"2008309071","10",""
"2008309077",80,6,,,,,,0,,"2008309071","10",""
"2008309079",80,6,,,,,,0,,"2008309071","10",""
"2008400000",80,1,,,,,,0,,"2008000000","80",""
"2008401100",10,2,,,,,,0,,"2008400000","80",""
"2008401100",20,3,,,,,,0,,"2008401100","10",""
"2008401100",30,4,,,,,,0,,"2008401100","20",""
"2008401100",80,5,,,,,,0,,"2008401100","30",""
"2008401900",80,5,,,,,,0,,"2008401100","30",""
"2008402100",10,4,,,,,,0,,"2008401100","20",""
"2008402100",80,5,,,,,,0,,"2008402100","10",""
"2008402900",80,5,,,,,,0,,"2008402100","10",""
"2008403100",10,3,,,,,,0,,"2008401100","10",""
"2008403100",80,4,,,,,,0,,"2008403100","10",""
"2008403900",80,4,,,,,,0,,"2008403100","10",""
"2008405100",10,2,,,,,,0,,"2008400000","80",""
"2008405100",20,3,,,,,,0,,"2008405100","10",""
"2008405100",80,4,,,,,,0,,"2008405100","20",""
"2008405110",80,5,,,,,,0,,"2008405100","80",""
"2008405190",80,5,,,,,,0,,"2008405100","80",""
"2008405900",80,4,,,,,,0,,"2008405100","20",""
"2008405910",80,5,,,,,,0,,"2008405900","80",""
"2008405990",80,5,,,,,,0,,"2008405900","80",""
"2008407100",10,3,,,,,,0,,"2008405100","10",""
"2008407100",80,4,,,,,,0,,"2008407100","10",""
"2008407120",80,5,,,,,,0,,"2008407100","80",""
"2008407190",80,5,,,,,,0,,"2008407100","80",""
"2008407900",80,4,,,,,,0,,"2008407100","10",""
"2008407910",80,5,,,,,,0,,"2008407900","80",""
"2008407990",80,5,,,,,,0,,"2008407900","80",""
"2008409000",80,3,,,,,,0,,"2008405100","10",""
"2008409010",80,4,,,,,,0,,"2008409000","80",""
"2008409090",80,4,,,,,,0,,"2008409000","80",""
"2008500000",80,1,,,,,,0,,"2008000000","80",""
"2008501100",10,2,,,,,,0,,"2008500000","80",""
"2008501100",20,3,,,,,,0,,"2008501100","10",""
"2008501100",30,4,,,,,,0,,"2008501100","20",""
"2008501100",80,5,,,,,,0,,"2008501100","30",""
"2008501900",80,5,,,,,,0,,"2008501100","30",""
"2008503100",10,4,,,,,,0,,"2008501100","20",""
"2008503100",80,5,,,,,,0,,"2008503100","10",""
"2008503900",80,5,,,,,,0,,"2008503100","10",""
"2008505100",10,3,,,,,,0,,"2008501100","10",""
"2008505100",80,4,,,,,,0,,"2008505100","10",""
"2008505900",80,4,,,,,,0,,"2008505100","10",""
"2008506100",10,2,,,,,,0,,"2008500000","80",""
"2008506100",20,3,,,,,,0,,"2008506100","10",""
"2008506100",80,4,,,,,,0,,"2008506100","20",""
"2008506110",80,5,,,,,,0,,"2008506100","80",""
"2008506190",80,5,,,,,,0,,"2008506100","80",""
"2008506900",80,4,,,,,,0,,"2008506100","20",""
"2008506910",80,5,,,,,,0,,"2008506900","80",""
"2008506990",80,5,,,,,,0,,"2008506900","80",""
"2008507100",10,3,,,,,,0,,"2008506100","10",""
"2008507100",80,4,,,,,,0,,"2008507100","10",""
"2008507130",80,5,,,,,,0,,"2008507100","80",""
"2008507190",80,5,,,,,,0,,"2008507100","80",""
"2008507900",80,4,,,,,,0,,"2008507100","10",""
"2008507910",80,5,,,,,,0,,"2008507900","80",""
"2008507990",80,5,,,,,,0,,"2008507900","80",""
"2008509200",10,3,,,,,,0,,"2008506100","10",""
"2008509200",80,4,,,,,,0,,"2008509200","10",""
"2008509210",80,5,,,,,,0,,"2008509200","80",""
"2008509220",80,5,,,,,,0,,"2008509200","80",""
"2008509230",80,5,,,,,,0,,"2008509200","80",""
"2008509290",80,5,,,,,,0,,"2008509200","80",""
"2008509800",80,4,,,,,,0,,"2008509200","10",""
"2008509811",10,5,,,,,,0,,"2008509800","80",""
"2008509811",80,6,,,,,,0,,"2008509811","10",""
"2008509813",80,6,,,,,,0,,"2008509811","10",""
"2008509815",80,6,,,,,,0,,"2008509811","10",""
"2008509819",80,6,,,,,,0,,"2008509811","10",""
"2008509891",10,5,,,,,,0,,"2008509800","80",""
"2008509891",80,6,,,,,,0,,"2008509891","10",""
"2008509893",80,6,,,,,,0,,"2008509891","10",""
"2008509899",80,6,,,,,,0,,"2008509891","10",""
"2008600000",80,1,,,,,,0,,"2008000000","80",""
"2008601100",10,2,,,,,,0,,"2008600000","80",""
"2008601100",20,3,,,,,,0,,"2008601100","10",""
"2008601100",80,4,,,,,,0,,"2008601100","20",""
"2008601900",80,4,,,,,,0,,"2008601100","20",""
"2008603100",10,3,,,,,,0,,"2008601100","10",""
"2008603100",80,4,,,,,,0,,"2008603100","10",""
"2008603900",80,4,,,,,,0,,"2008603100","10",""
"2008603930",80,5,,,,,,0,,"2008603900","80",""
"2008603990",80,5,,,,,,0,,"2008603900","80",""
"2008605000",10,2,,,,,,0,,"2008600000","80",""
"2008605000",20,3,,,,,,0,,"2008605000","10",""
"2008605000",80,4,,,,,,0,,"2008605000","20",""
"2008605010",80,5,,,,,,0,,"2008605000","80",""
"2008605090",80,5,,,,,,0,,"2008605000","80",""
"2008606000",80,4,,,,,,0,,"2008605000","20",""
"2008607000",10,3,,,,,,0,,"2008605000","10",""
"2008607000",80,4,,,,,,0,,"2008607000","10",""
"2008609000",80,4,,,,,,0,,"2008607000","10",""
"2008700000",80,1,,,,,,0,,"2008000000","80",""
"2008701100",10,2,,,,,,0,,"2008700000","80",""
"2008701100",20,3,,,,,,0,,"2008701100","10",""
"2008701100",30,4,,,,,,0,,"2008701100","20",""
"2008701100",80,5,,,,,,0,,"2008701100","30",""
"2008701900",80,5,,,,,,0,,"2008701100","30",""
"2008703100",10,4,,,,,,0,,"2008701100","20",""
"2008703100",80,5,,,,,,0,,"2008703100","10",""
"2008703900",80,5,,,,,,0,,"2008703100","10",""
"2008705100",10,3,,,,,,0,,"2008701100","10",""
"2008705100",80,4,,,,,,0,,"2008705100","10",""
"2008705900",80,4,,,,,,0,,"2008705100","10",""
"2008706100",10,2,,,,,,0,,"2008700000","80",""
"2008706100",20,3,,,,,,0,,"2008706100","10",""
"2008706100",80,4,,,,,,0,,"2008706100","20",""
"2008706110",80,5,,,,,,0,,"2008706100","80",""
"2008706190",80,5,,,,,,0,,"2008706100","80",""
"2008706900",80,4,,,,,,0,,"2008706100","20",""
"2008706910",80,5,,,,,,0,,"2008706900","80",""
"2008706990",80,5,,,,,,0,,"2008706900","80",""
"2008707100",10,3,,,,,,0,,"2008706100","10",""
"2008707100",80,4,,,,,,0,,"2008707100","10",""
"2008707110",80,5,,,,,,0,,"2008707100","80",""
"2008707130",80,5,,,,,,0,,"2008707100","80",""
"2008707190",80,5,,,,,,0,,"2008707100","80",""
"2008707900",80,4,,,,,,0,,"2008707100","10",""
"2008707910",80,5,,,,,,0,,"2008707900","80",""
"2008707990",80,5,,,,,,0,,"2008707900","80",""
"2008709200",10,3,,,,,,0,,"2008706100","10",""
"2008709200",80,4,,,,,,0,,"2008709200","10",""
"2008709210",80,5,,,,,,0,,"2008709200","80",""
"2008709230",80,5,,,,,,0,,"2008709200","80",""
"2008709290",80,5,,,,,,0,,"2008709200","80",""
"2008709800",80,4,,,,,,0,,"2008709200","10",""
"2008709811",10,5,,,,,,0,,"2008709800","80",""
"2008709811",80,6,,,,,,0,,"2008709811","10",""
"2008709815",80,6,,,,,,0,,"2008709811","10",""
"2008709817",10,6,,,,,,0,,"2008709811","10",""
"2008709817",80,7,,,,,,0,,"2008709817","10",""
"2008709818",80,7,,,,,,0,,"2008709817","10",""
"2008709821",10,5,,,,,,0,,"2008709800","80",""
"2008709821",80,6,,,,,,0,,"2008709821","10",""
"2008709825",80,6,,,,,,0,,"2008709821","10",""
"2008709827",10,6,,,,,,0,,"2008709821","10",""
"2008709827",80,7,,,,,,0,,"2008709827","10",""
"2008709828",80,7,,,,,,0,,"2008709827","10",""
"2008800000",80,1,,,,,,0,,"2008000000","80",""
"2008801100",10,2,,,,,,0,,"2008800000","80",""
"2008801100",20,3,,,,,,0,,"2008801100","10",""
"2008801100",80,4,,,,,,0,,"2008801100","20",""
"2008801900",80,4,,,,,,0,,"2008801100","20",""
"2008803100",10,3,,,,,,0,,"2008801100","10",""
"2008803100",80,4,,,,,,0,,"2008803100","10",""
"2008803900",80,4,,,,,,0,,"2008803100","10",""
"2008805000",10,2,,,,,,0,,"2008800000","80",""
"2008805000",80,3,,,,,,0,,"2008805000","10",""
"2008805010",80,4,,,,,,0,,"2008805000","80",""
"2008805090",80,4,,,,,,0,,"2008805000","80",""
"2008807000",80,3,,,,,,0,,"2008805000","10",""
"2008807010",80,4,,,,,,0,,"2008807000","80",""
"2008807090",80,4,,,,,,0,,"2008807000","80",""
"2008809000",80,3,,,,,,0,,"2008805000","10",""
"2008809010",80,4,,,,,,0,,"2008809000","80",""
"2008809090",80,4,,,,,,0,,"2008809000","80",""
"2008910000",10,1,,,,,,0,,"2008000000","80",""
"2008910000",80,2,0.0%,,,0.0%,0.0%,1,,"2008910000","10",""
"2008930000",80,2,,,,0.0%,0.0%,1,,"2008910000","10",""
"2008931100",10,3,,,,,,0,,"2008930000","80",""
"2008931100",20,4,,,,,,0,,"2008931100","10",""
"2008931100",80,5,,,,,,0,,"2008931100","20",""
"2008931900",80,5,,,,,,0,,"2008931100","20",""
"2008932100",10,4,,,,,,0,,"2008931100","10",""
"2008932100",80,5,,,,,,0,,"2008932100","10",""
"2008932900",80,5,,,,,,0,,"2008932100","10",""
"2008939100",10,3,,,,,,0,,"2008930000","80",""
"2008939100",80,4,,,,,,0,,"2008939100","10",""
"2008939110",80,5,,,,,,0,,"2008939100","80",""
"2008939120",80,5,,,,,,0,,"2008939100","80",""
"2008939180",80,5,,,,,,0,,"2008939100","80",""
