"measure_sid","reformat_regulation_id","regulation_id","regulation_id_full","goods_nomenclature_item_id","additional_code_type_id","additional_code_id","measure_type_id","geographical_area_id","validity_start_date","validity_end_date","effective_end_date","ordernumber","national","reduction_indicator","measure_generating_regulation_role","measure_generating_regulation_id","justification_regulation_role","justification_regulation_id","stopped_flag","geographical_area_sid","goods_nomenclature_sid","additional_code_sid","export_refund_nomenclature_sid","regulation_group_id","measure_sid","duty_expression_id","duty_amount","monetary_unit_code","measurement_unit_code","measurement_unit_qualifier_code","oid","operation","operation_date","added_by_id","added_at","national","status","workbasket_id","workbasket_sequence_number","original_duty_expression_id"
3624938,D0138/04,D040138,D0401380,"1806207000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33117,,,PRF,3624938,"14",,,,,2026281,C,,,,,,,,
2972920,D0138/04,D040138,D0401380,"1806208000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33118,,,PRF,2972920,"01",0,,,,1623490,C,,,,,,,,
3624939,D0138/04,D040138,D0401380,"1806208000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33118,,,PRF,3624939,"01",0,,,,2026282,C,,,,,,,,
2972920,D0138/04,D040138,D0401380,"1806208000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33118,,,PRF,2972920,"14",,,,,1623491,C,,,,,,,,
3624939,D0138/04,D040138,D0401380,"1806208000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33118,,,PRF,3624939,"14",,,,,2026283,C,,,,,,,,
3624939,D0138/04,D040138,D0401380,"1806208000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33118,,,PRF,3624939,"17",18.7,,,,2026284,C,,,,,,,,
2972920,D0138/04,D040138,D0401380,"1806208000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33118,,,PRF,2972920,"17",18.7,,,,1623492,C,,,,,,,,
3624939,D0138/04,D040138,D0401380,"1806208000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33118,,,PRF,3624939,"25",,,,,2026285,C,,,,,,,,
2972920,D0138/04,D040138,D0401380,"1806208000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33118,,,PRF,2972920,"25",,,,,1623493,C,,,,,,,,
3624940,D0138/04,D040138,D0401380,"1806209500",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33122,,,PRF,3624940,"01",0,,,,2026286,C,,,,,,,,
2972921,D0138/04,D040138,D0401380,"1806209500",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33122,,,PRF,2972921,"01",0,,,,1623494,C,,,,,,,,
2972921,D0138/04,D040138,D0401380,"1806209500",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33122,,,PRF,2972921,"14",,,,,1623495,C,,,,,,,,
3624940,D0138/04,D040138,D0401380,"1806209500",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33122,,,PRF,3624940,"14",,,,,2026287,C,,,,,,,,
2972921,D0138/04,D040138,D0401380,"1806209500",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33122,,,PRF,2972921,"17",18.7,,,,1623496,C,,,,,,,,
3624940,D0138/04,D040138,D0401380,"1806209500",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33122,,,PRF,3624940,"17",18.7,,,,2026288,C,,,,,,,,
2972921,D0138/04,D040138,D0401380,"1806209500",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33122,,,PRF,2972921,"25",,,,,1623497,C,,,,,,,,
3624940,D0138/04,D040138,D0401380,"1806209500",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33122,,,PRF,3624940,"25",,,,,2026289,C,,,,,,,,
3624941,D0138/04,D040138,D0401380,"1806310000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33126,,,PRF,3624941,"01",0,,,,2026290,C,,,,,,,,
2972922,D0138/04,D040138,D0401380,"1806310000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33126,,,PRF,2972922,"01",0,,,,1623498,C,,,,,,,,
3624941,D0138/04,D040138,D0401380,"1806310000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33126,,,PRF,3624941,"14",,,,,2026291,C,,,,,,,,
2972922,D0138/04,D040138,D0401380,"1806310000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33126,,,PRF,2972922,"14",,,,,1623499,C,,,,,,,,
2972922,D0138/04,D040138,D0401380,"1806310000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33126,,,PRF,2972922,"17",18.7,,,,1623500,C,,,,,,,,
3624941,D0138/04,D040138,D0401380,"1806310000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33126,,,PRF,3624941,"17",18.7,,,,2026292,C,,,,,,,,
2972922,D0138/04,D040138,D0401380,"1806310000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33126,,,PRF,2972922,"25",,,,,1623501,C,,,,,,,,
3624941,D0138/04,D040138,D0401380,"1806310000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33126,,,PRF,3624941,"25",,,,,2026293,C,,,,,,,,
2972923,D0138/04,D040138,D0401380,"1806320000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33129,,,PRF,2972923,"01",0,,,,1623502,C,,,,,,,,
3624942,D0138/04,D040138,D0401380,"1806320000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33129,,,PRF,3624942,"01",0,,,,2026294,C,,,,,,,,
2972923,D0138/04,D040138,D0401380,"1806320000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33129,,,PRF,2972923,"14",,,,,1623503,C,,,,,,,,
3624942,D0138/04,D040138,D0401380,"1806320000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33129,,,PRF,3624942,"14",,,,,2026295,C,,,,,,,,
2972923,D0138/04,D040138,D0401380,"1806320000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33129,,,PRF,2972923,"17",18.7,,,,1623504,C,,,,,,,,
3624942,D0138/04,D040138,D0401380,"1806320000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33129,,,PRF,3624942,"17",18.7,,,,2026296,C,,,,,,,,
2972923,D0138/04,D040138,D0401380,"1806320000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33129,,,PRF,2972923,"25",,,,,1623505,C,,,,,,,,
3624942,D0138/04,D040138,D0401380,"1806320000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33129,,,PRF,3624942,"25",,,,,2026297,C,,,,,,,,
3624943,D0138/04,D040138,D0401380,"1806901100",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33137,,,PRF,3624943,"01",0,,,,2026298,C,,,,,,,,
2972924,D0138/04,D040138,D0401380,"1806901100",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33137,,,PRF,2972924,"01",0,,,,1623506,C,,,,,,,,
2972924,D0138/04,D040138,D0401380,"1806901100",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33137,,,PRF,2972924,"14",,,,,1623507,C,,,,,,,,
3624943,D0138/04,D040138,D0401380,"1806901100",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33137,,,PRF,3624943,"14",,,,,2026299,C,,,,,,,,
2972924,D0138/04,D040138,D0401380,"1806901100",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33137,,,PRF,2972924,"17",18.7,,,,1623508,C,,,,,,,,
3624943,D0138/04,D040138,D0401380,"1806901100",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33137,,,PRF,3624943,"17",18.7,,,,2026300,C,,,,,,,,
3624943,D0138/04,D040138,D0401380,"1806901100",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33137,,,PRF,3624943,"25",,,,,2026301,C,,,,,,,,
2972924,D0138/04,D040138,D0401380,"1806901100",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33137,,,PRF,2972924,"25",,,,,1623509,C,,,,,,,,
3624944,D0138/04,D040138,D0401380,"1806901900",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33138,,,PRF,3624944,"01",0,,,,2026303,C,,,,,,,,
2972925,D0138/04,D040138,D0401380,"1806901900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33138,,,PRF,2972925,"01",0,,,,1623510,C,,,,,,,,
2972925,D0138/04,D040138,D0401380,"1806901900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33138,,,PRF,2972925,"14",,,,,1623511,C,,,,,,,,
3624944,D0138/04,D040138,D0401380,"1806901900",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33138,,,PRF,3624944,"14",,,,,2026304,C,,,,,,,,
3624944,D0138/04,D040138,D0401380,"1806901900",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33138,,,PRF,3624944,"17",18.7,,,,2026302,C,,,,,,,,
2972925,D0138/04,D040138,D0401380,"1806901900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33138,,,PRF,2972925,"17",18.7,,,,1623512,C,,,,,,,,
2972925,D0138/04,D040138,D0401380,"1806901900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33138,,,PRF,2972925,"25",,,,,1623513,C,,,,,,,,
3624944,D0138/04,D040138,D0401380,"1806901900",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33138,,,PRF,3624944,"25",,,,,2026305,C,,,,,,,,
2972926,D0138/04,D040138,D0401380,"1806903100",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33140,,,PRF,2972926,"01",0,,,,1623514,C,,,,,,,,
3624945,D0138/04,D040138,D0401380,"1806903100",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33140,,,PRF,3624945,"01",0,,,,2026306,C,,,,,,,,
3624945,D0138/04,D040138,D0401380,"1806903100",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33140,,,PRF,3624945,"14",,,,,2026307,C,,,,,,,,
2972926,D0138/04,D040138,D0401380,"1806903100",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33140,,,PRF,2972926,"14",,,,,1623515,C,,,,,,,,
3624945,D0138/04,D040138,D0401380,"1806903100",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33140,,,PRF,3624945,"17",18.7,,,,2026308,C,,,,,,,,
2972926,D0138/04,D040138,D0401380,"1806903100",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33140,,,PRF,2972926,"17",18.7,,,,1623516,C,,,,,,,,
2972926,D0138/04,D040138,D0401380,"1806903100",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33140,,,PRF,2972926,"25",,,,,1623517,C,,,,,,,,
3624945,D0138/04,D040138,D0401380,"1806903100",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33140,,,PRF,3624945,"25",,,,,2026309,C,,,,,,,,
3624946,D0138/04,D040138,D0401380,"1806903900",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33141,,,PRF,3624946,"01",0,,,,2026310,C,,,,,,,,
2972927,D0138/04,D040138,D0401380,"1806903900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33141,,,PRF,2972927,"01",0,,,,1623518,C,,,,,,,,
2972927,D0138/04,D040138,D0401380,"1806903900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33141,,,PRF,2972927,"14",,,,,1623519,C,,,,,,,,
3624946,D0138/04,D040138,D0401380,"1806903900",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33141,,,PRF,3624946,"14",,,,,2026311,C,,,,,,,,
3624946,D0138/04,D040138,D0401380,"1806903900",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33141,,,PRF,3624946,"17",18.7,,,,2026312,C,,,,,,,,
2972927,D0138/04,D040138,D0401380,"1806903900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33141,,,PRF,2972927,"17",18.7,,,,1623520,C,,,,,,,,
2972927,D0138/04,D040138,D0401380,"1806903900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33141,,,PRF,2972927,"25",,,,,1623521,C,,,,,,,,
3624946,D0138/04,D040138,D0401380,"1806903900",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33141,,,PRF,3624946,"25",,,,,2026313,C,,,,,,,,
3624947,D0138/04,D040138,D0401380,"1806905000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33142,,,PRF,3624947,"01",0,,,,2026314,C,,,,,,,,
2972928,D0138/04,D040138,D0401380,"1806905000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33142,,,PRF,2972928,"01",0,,,,1623522,C,,,,,,,,
3624947,D0138/04,D040138,D0401380,"1806905000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33142,,,PRF,3624947,"14",,,,,2026315,C,,,,,,,,
2972928,D0138/04,D040138,D0401380,"1806905000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33142,,,PRF,2972928,"14",,,,,1623523,C,,,,,,,,
3624947,D0138/04,D040138,D0401380,"1806905000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33142,,,PRF,3624947,"17",18.7,,,,2026316,C,,,,,,,,
2972928,D0138/04,D040138,D0401380,"1806905000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33142,,,PRF,2972928,"17",18.7,,,,1623524,C,,,,,,,,
3624947,D0138/04,D040138,D0401380,"1806905000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33142,,,PRF,3624947,"25",,,,,2026317,C,,,,,,,,
2972928,D0138/04,D040138,D0401380,"1806905000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33142,,,PRF,2972928,"25",,,,,1623525,C,,,,,,,,
3102095,D0138/04,D040138,D0401380,"1806906000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33143,,,PRF,3102095,"01",0,,,,1709556,C,,,,,,,,
3624948,D0138/04,D040138,D0401380,"1806906000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33143,,,PRF,3624948,"01",0,,,,2026318,C,,,,,,,,
3102095,D0138/04,D040138,D0401380,"1806906000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33143,,,PRF,3102095,"14",,,,,1709557,C,,,,,,,,
3624948,D0138/04,D040138,D0401380,"1806906000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33143,,,PRF,3624948,"14",,,,,2026319,C,,,,,,,,
3102095,D0138/04,D040138,D0401380,"1806906000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33143,,,PRF,3102095,"17",18.7,,,,1709558,C,,,,,,,,
3624948,D0138/04,D040138,D0401380,"1806906000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33143,,,PRF,3624948,"17",18.7,,,,2026320,C,,,,,,,,
3624948,D0138/04,D040138,D0401380,"1806906000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33143,,,PRF,3624948,"25",,,,,2026321,C,,,,,,,,
3102095,D0138/04,D040138,D0401380,"1806906000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33143,,,PRF,3102095,"25",,,,,1709559,C,,,,,,,,
3102096,D0138/04,D040138,D0401380,"1806907000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33146,,,PRF,3102096,"01",0,,,,1709560,C,,,,,,,,
3624949,D0138/04,D040138,D0401380,"1806907000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33146,,,PRF,3624949,"01",0,,,,2026322,C,,,,,,,,
3102096,D0138/04,D040138,D0401380,"1806907000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33146,,,PRF,3102096,"14",,,,,1709561,C,,,,,,,,
3624949,D0138/04,D040138,D0401380,"1806907000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33146,,,PRF,3624949,"14",,,,,2026323,C,,,,,,,,
3624949,D0138/04,D040138,D0401380,"1806907000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33146,,,PRF,3624949,"17",18.7,,,,2026324,C,,,,,,,,
3102096,D0138/04,D040138,D0401380,"1806907000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33146,,,PRF,3102096,"17",18.7,,,,1709562,C,,,,,,,,
3624949,D0138/04,D040138,D0401380,"1806907000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33146,,,PRF,3624949,"25",,,,,2026325,C,,,,,,,,
3102096,D0138/04,D040138,D0401380,"1806907000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33146,,,PRF,3102096,"25",,,,,1709563,C,,,,,,,,
3102097,D0138/04,D040138,D0401380,"1806909000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33149,,,PRF,3102097,"01",0,,,,1709564,C,,,,,,,,
3624950,D0138/04,D040138,D0401380,"1806909000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33149,,,PRF,3624950,"01",0,,,,2026326,C,,,,,,,,
3624950,D0138/04,D040138,D0401380,"1806909000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33149,,,PRF,3624950,"14",,,,,2026327,C,,,,,,,,
3102097,D0138/04,D040138,D0401380,"1806909000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33149,,,PRF,3102097,"14",,,,,1709565,C,,,,,,,,
3102097,D0138/04,D040138,D0401380,"1806909000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33149,,,PRF,3102097,"17",18.7,,,,1709566,C,,,,,,,,
3624950,D0138/04,D040138,D0401380,"1806909000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33149,,,PRF,3624950,"17",18.7,,,,2026328,C,,,,,,,,
3624950,D0138/04,D040138,D0401380,"1806909000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33149,,,PRF,3624950,"25",,,,,2026329,C,,,,,,,,
3102097,D0138/04,D040138,D0401380,"1806909000",,,"142","2012",2009-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33149,,,PRF,3102097,"25",,,,,1709567,C,,,,,,,,
3624959,D0138/04,D040138,D0401380,"1901100000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33160,,,PRF,3624959,"01",0,,,,2026338,C,,,,,,,,
2972938,D0138/04,D040138,D0401380,"1901100000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33160,,,PRF,2972938,"01",0,,,,1623560,C,,,,,,,,
2972938,D0138/04,D040138,D0401380,"1901100000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33160,,,PRF,2972938,"14",,,,,1623561,C,,,,,,,,
3624959,D0138/04,D040138,D0401380,"1901100000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33160,,,PRF,3624959,"14",,,,,2026339,C,,,,,,,,
3624960,D0138/04,D040138,D0401380,"1901200000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33211,,,PRF,3624960,"01",0,,,,2026340,C,,,,,,,,
2972939,D0138/04,D040138,D0401380,"1901200000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33211,,,PRF,2972939,"01",0,,,,1623562,C,,,,,,,,
3624960,D0138/04,D040138,D0401380,"1901200000",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,33211,,,PRF,3624960,"14",,,,,2026341,C,,,,,,,,
2972939,D0138/04,D040138,D0401380,"1901200000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,33211,,,PRF,2972939,"14",,,,,1623563,C,,,,,,,,
2972838,D0138/04,D040138,D0401380,"1901901100",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,,4,D0401380,4,D0401380,false,56,33216,,,PRF,2972838,"01",0,,,,1623310,C,,,,,,,,
3624961,D0138/04,D040138,D0401380,"1901901100",,,"142","2012",2018-05-01 00:00:00,,,,,,4,D0401380,,,false,56,33216,,,PRF,3624961,"01",0,,,,2026342,C,,,,,,,,
2972838,D0138/04,D040138,D0401380,"1901901100",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,,4,D0401380,4,D0401380,false,56,33216,,,PRF,2972838,"04",14.79,EUR,DTN,,1623311,C,,,,,,,,
3624961,D0138/04,D040138,D0401380,"1901901100",,,"142","2012",2018-05-01 00:00:00,,,,,,4,D0401380,,,false,56,33216,,,PRF,3624961,"04",14.79,EUR,DTN,,2026343,C,,,,,,,,
2972839,D0138/04,D040138,D0401380,"1901901900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,,4,D0401380,4,D0401380,false,56,33217,,,PRF,2972839,"01",0,,,,1623312,C,,,,,,,,
3624962,D0138/04,D040138,D0401380,"1901901900",,,"142","2012",2018-05-01 00:00:00,,,,,,4,D0401380,,,false,56,33217,,,PRF,3624962,"01",0,,,,2026344,C,,,,,,,,
3624962,D0138/04,D040138,D0401380,"1901901900",,,"142","2012",2018-05-01 00:00:00,,,,,,4,D0401380,,,false,56,33217,,,PRF,3624962,"04",12.06,EUR,DTN,,2026345,C,,,,,,,,
2972839,D0138/04,D040138,D0401380,"1901901900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,,4,D0401380,4,D0401380,false,56,33217,,,PRF,2972839,"04",12.06,EUR,DTN,,1623313,C,,,,,,,,
2972908,D0138/04,D040138,D0401380,"1901909100",,,"142","2012",2007-07-01 00:00:00,,,,,,4,D0401380,,,false,56,57392,,,PRF,2972908,"01",0,,,,1623445,C,,,,,,,,
3624963,D0138/04,D040138,D0401380,"1901909900",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,57393,,,PRF,3624963,"01",0,,,,2026346,C,,,,,,,,
2972940,D0138/04,D040138,D0401380,"1901909900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,57393,,,PRF,2972940,"01",0,,,,1623564,C,,,,,,,,
3624963,D0138/04,D040138,D0401380,"1901909900",,,"142","2012",2018-05-01 00:00:00,,,,,1,4,D0401380,,,false,56,57393,,,PRF,3624963,"14",,,,,2026347,C,,,,,,,,
2972940,D0138/04,D040138,D0401380,"1901909900",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,1,4,D0401380,4,D0401380,false,56,57393,,,PRF,2972940,"14",,,,,1623565,C,,,,,,,,
2972840,D0138/04,D040138,D0401380,"1902110000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,,4,D0401380,4,D0401380,false,56,33277,,,PRF,2972840,"01",0,,,,1623314,C,,,,,,,,
3624964,D0138/04,D040138,D0401380,"1902110000",,,"142","2012",2018-05-01 00:00:00,,,,,,4,D0401380,,,false,56,33277,,,PRF,3624964,"01",0,,,,2026348,C,,,,,,,,
2972840,D0138/04,D040138,D0401380,"1902110000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,,4,D0401380,4,D0401380,false,56,33277,,,PRF,2972840,"04",12.66,EUR,DTN,,1623315,C,,,,,,,,
3624964,D0138/04,D040138,D0401380,"1902110000",,,"142","2012",2018-05-01 00:00:00,,,,,,4,D0401380,,,false,56,33277,,,PRF,3624964,"04",12.66,EUR,DTN,,2026349,C,,,,,,,,
3624965,D0138/04,D040138,D0401380,"1902191000",,,"142","2012",2018-05-01 00:00:00,,,,,,4,D0401380,,,false,56,57394,,,PRF,3624965,"01",0,,,,2026350,C,,,,,,,,
2972841,D0138/04,D040138,D0401380,"1902191000",,,"142","2012",2007-07-01 00:00:00,2018-04-30 00:00:00,,,,,4,D0401380,4,D0401380,false,56,57394,,,PRF,2972841,"01",0,,,,1623316,C,,,,,,,,
3624965,D0138/04,D040138,D0401380,"1902191000",,,"142","2012",2018-05-01 00:00:00,,,,,,4,D0401380,,,false,56,57394,,,PRF,3624965,"04",12.66,EUR,DTN,,2026351,C,,,,,,,,
