2020,6204530010,0,,,
2020,6204530090,0,,,
2020,6204591010,0,,,
2020,6204591090,0,,,
2020,6204599010,0,,,
2020,6204599090,0,,,
2020,6204611000,9.6,,,
2020,6204618500,9.6,,,
2020,6204621100,9.6,,,
2020,6204623110,9.6,,,
2020,6204623190,9.6,,,
2020,6204623310,9.6,,,
2020,6204623390,9.6,,,
2020,6204623910,9.6,,,
2020,6204623990,9.6,,,
2020,6204625100,9.6,,,
2020,6204625910,9.6,,,
2020,6204625990,9.6,,,
2020,6204629010,9.6,,,
2020,6204629090,9.6,,,
2020,6204631100,9.6,,,
2020,6204631810,9.6,,,
2020,6204631890,9.6,,,
2020,6204633100,9.6,,,
2020,6204633910,9.6,,,
2020,6204633990,9.6,,,
2020,6204639010,9.6,,,
2020,6204639090,9.6,,,
2020,6204691100,9.6,,,
2020,6204691810,9.6,,,
2020,6204691890,9.6,,,
2020,6204693100,9.6,,,
2020,6204693910,9.6,,,
2020,6204693990,9.6,,,
2020,6204695010,9.6,,,
2020,6204695090,9.6,,,
2020,6204699010,9.6,,,
2020,6204699090,9.6,,,
2020,6205200010,9.6,,,
2020,6205200090,9.6,,,
2020,6205300000,9.6,,,
2020,6205901010,0,,,
2020,6205901090,0,,,
2020,6205908010,0,,,
2020,6205908090,0,,,
2020,6207110000,0,,,
2020,6207190000,9.6,,,
2020,6207210000,9.6,,,
2020,6207220000,9.6,,,
2020,6207290000,0,,,
2020,6207910011,0,,,
2020,6207910091,0,,,
2020,6207910099,0,,,
2020,6207991000,0,,,
2020,6207999091,0,,,
2020,6207999099,0,,,
2020,6208110000,0,,,
2020,6208190000,0,,,
2020,6208210000,9.6,,,
2020,6208220000,9.6,,,
2020,6208290000,0,,,
2020,6208910011,0,,,
2020,6208910018,0,,,
2020,6208910019,0,,,
2020,6208910090,0,,,
2020,6208920000,0,,,
2020,6208990091,0,,,
2020,6211110000,9.6,,,
2020,6211120000,0,,,
2020,6211200010,0,,,
2020,6211200090,0,,,
2020,6211321000,0,,,
2020,6211323100,0,,,
2020,6211324100,0,,,
2020,6211324200,0,,,
2020,6211329000,0,,,
2020,6211331000,0,,,
2020,6211333100,0,,,
2020,6211334100,0,,,
2020,6211334200,0,,,
2020,6211339000,0,,,
2020,6211390010,0,,,
2020,6211390090,0,,,
2020,6211421000,0,,,
2020,6211423100,0,,,
2020,6211424100,0,,,
2020,6211424200,0,,,
2020,6211429000,0,,,
2020,6211431000,0,,,
2020,6211433100,0,,,
2020,6211434100,0,,,
2020,6211434200,0,,,
2020,6211439000,0,,,
2020,6211490000,0,,,
2020,6212101000,5.2,,,
2020,6212109000,5.2,,,
2020,6212200000,0,,,
2020,6212300000,0,,,
2020,6212900000,0,,,
2020,6911100010,0,,,
2020,6911100090,8.4,,,
2020,6911900000,0,,,
2020,7019120002,0,,,
2020,7019120005,0,,,
2020,7019120006,0,,,
2020,7019120019,0,,,
2020,7019120022,3.5,,,
2020,7019120025,3.5,,,
2020,7019120026,3.5,,,
2020,7019120039,3.5,,,
2020,7607111110,4,India,,
2020,7607111190,0,India,,
2020,7607111910,0,India,,
2020,7607111930,0,India,,
2020,7607111940,0,India,,
2020,7607111950,0,India,,
2020,7607111960,0,India,,
2020,7607111993,0,India,,
2020,7607119045,0,India,,
2020,7607119047,0,India,,
2020,7607119057,0,India,,
2020,7607119060,0,India,,
2020,7607119080,0,India,,
2020,7607119082,0,India,,
2020,7607119083,0,India,,
2020,7607119087,0,India,,
2020,7607191010,4,India,,
2020,7607191090,0,India,,
2020,7607199010,0,India,,
2020,7607199090,0,India,,
2020,2844301110,0,,,
2020,2844305110,0,,,
2020,2915601100,0,,,
2020,2918290075,0,,,
2020,2918290080,0,,,
2020,2921194000,0,,,
2020,2921309100,0,,,
2020,2921460000,0,,,
2020,2921511100,0,,,
2020,2921595000,0,,,
2020,2922140000,0,,,
2020,2922310000,0,,,
2020,2922440000,0,,,
2020,2922492000,0,,,
2020,2924110000,0,,,
2020,2924240000,0,,,
2020,2924291000,0,,,
2020,3818001011,0,,,
2020,3818001019,0,,,
2020,3818001090,0,,,
2020,3818009000,0,,,
2020,3822000000,0,,,
2020,4014100000,0,,,
2020,4014900000,0,,,
2020,4017000000,0,,,
2020,4413000000,0,,,
2020,4414009000,0,,,
2020,4416000000,0,,,
2020,4417000000,0,,,
2020,4418205000,0,,,
2020,4418208000,0,,,
2020,4418400000,0,,,
2020,4418500000,0,,,
2020,4418600000,0,,,
2020,4418739000,0,,,
2020,4418750000,0,,,
2020,4418790000,0,,,
2020,4418910000,0,,,
2020,4418991000,0,,,
2020,4418999000,0,,,
2020,4419110000,0,,,
2020,4419120000,0,,,
2020,4419190000,0,,,
2020,4419901000,0,,,
2020,4419909000,0,,,
2020,5911909100,0,,,
2020,7312102000,0,,,
2020,7312104100,0,,,
2020,7312104900,0,,,
2020,7312106191,0,,,
2020,7312106199,0,,,
2020,7312106591,0,,,
2020,7312106599,0,,,
2020,7312106991,0,,,
2020,7312106999,0,,,
2020,7312108112,0,,,
2020,7312108113,0,,,
2020,7312108119,0,,,
2020,7312108190,0,,,
2020,7312108312,0,,,
2020,7312108313,0,,,
2020,7312108319,0,,,
2020,7312108390,0,,,
2020,7312108512,0,,,
2020,7312108513,0,,,
2020,7312108519,0,,,
2020,7312108590,0,,,
2020,7312108912,0,,,
2020,7312108913,0,,,
2020,7312108919,0,,,
2020,7312108990,0,,,
2020,7312109812,0,,,
2020,7312109813,0,,,
2020,7312109819,0,,,
2020,7312109890,0,,,
2020,7312900000,0,,,
2020,7313000000,0,,,
2020,7314120000,0,,,
2020,7314140000,0,,,
2020,7314190000,0,,,
2020,7314201000,0,,,
2020,7314209000,0,,,
2020,7314310000,0,,,
2020,7314390000,0,,,
2020,7314410000,0,,,
2020,7314420000,0,,,
2020,7314490000,0,,,
2020,7314500000,0,,,
2020,7317002000,0,,,
2020,7317006000,0,,,
2020,7317008000,0,,,
2020,7413000010,0,,,
2020,8425110000,0,,,
2020,8425190000,0,,,
2020,8425310000,0,,,
2020,8425390000,0,,,
2020,8425410000,0,,,
2020,8425420000,0,,,
2020,8425490000,0,,,
2020,8426110000,0,,,
2020,8426120000,0,,,
2020,8426190000,0,,,
2020,8426200000,0,,,
2020,8426300000,0,,,
2020,8426410000,0,,,
2020,8426490000,0,,,
2020,8426911000,0,,,
2020,8426919000,0,,,
2020,8426990000,0,,,
2020,8428102000,0,,,
2020,8428108000,0,,,
2020,8428202000,0,,,
2020,8428208000,0,,,
2020,8428310000,0,,,
2020,8428320000,0,,,
2020,8428330000,0,,,
2020,8428392000,0,,,
2020,8428399000,0,,,
2020,8428400000,0,,,
2020,8428600000,0,,,
2020,8428907100,0,,,
2020,8428907900,0,,,
2020,8428909000,0,,,
2020,8429110000,0,,,
2020,8429190000,0,,,
2020,8429200000,0,,,
2020,8429300000,0,,,
2020,8429401000,0,,,
2020,8429403000,0,,,
2020,8429409000,0,,,
2020,8429511000,0,,,
2020,8429519100,0,,,
2020,8429519900,0,,,
2020,8429521000,0,,,
2020,8429529000,0,,,
2020,8429590000,0,,,
2020,8486100000,0,,,
2020,8486200000,0,,,
2020,8486300000,0,,,
2020,8486400000,0,,,
2020,8486900000,0,,,
2020,8517110000,0,,,
2020,8517120000,0,,,
2020,8517180000,0,,,
2020,8517610000,0,,,
2020,8517620000,0,,,
2020,8517691000,0,,,
2020,8517692000,0,,,
2020,8517693000,0,,,
2020,8517699000,0,,,
2020,8517700000,0,,,
2020,8519500000,0,,,
2020,8519811100,0,,,
2020,8519811500,0,,,
2020,8519812500,0,,,
2020,8519817000,0,,,
2020,8519890000,0,,,
2020,8532100000,0,,,
2020,8532210000,0,,,
2020,8532220000,0,,,
2020,8532230000,0,,,
2020,8532240000,0,,,
2020,8532250000,0,,,
2020,8532290000,0,,,
2020,8532300000,0,,,
2020,8532900000,0,,,
2020,8533100000,0,,,
2020,8533210000,0,,,
2020,8533290000,0,,,
2020,8533310000,0,,,
2020,8533390000,0,,,
2020,8533401000,0,,,
2020,8533409000,0,,,
2020,8533900000,0,,,
2020,8534001100,0,,,
2020,8534001900,0,,,
2020,8534009000,0,,,
2020,8538901100,0,,,
2020,8538901900,0,,,
2020,8713100000,0,,,
2020,8713900000,0,,,
2020,8714200000,0,,,
2020,9011101000,0,,,
2020,9011201000,0,,,
2020,9011901000,0,,,
2020,9013802000,0,,,
2020,9013803000,0,,,
2020,9013901000,0,,,
2020,9014202000,0,,,
2020,9014900000,0,,,
2020,9017101000,0,,,
2020,9017200500,0,,,
2020,9018110000,0,,,
2020,9018120000,0,,,
2020,9018130000,0,,,
2020,9018140000,0,,,
2020,9018191000,0,,,
2020,9018199000,0,,,
2020,9018200000,0,,,
2020,9018311000,0,,,
2020,9018319000,0,,,
2020,9018321000,0,,,
2020,9018329000,0,,,
2020,9018390000,0,,,
2020,9018410000,0,,,
2020,9018491000,0,,,
2020,9018499000,0,,,
2020,9018501000,0,,,
2020,9018509000,0,,,
2020,9018901000,0,,,
2020,9018902000,0,,,
2020,9018903000,0,,,
2020,9018904000,0,,,
2020,9018905000,0,,,
2020,9018906000,0,,,
2020,9018907500,0,,,
2020,9018908400,0,,,
2020,9019101000,0,,,
2020,9019109000,0,,,
2020,9019200000,0,,,
2020,9021101000,0,,,
2020,9021109000,0,,,
2020,9021211000,0,,,
2020,9021219000,0,,,
2020,9021290000,0,,,
2020,9021310000,0,,,
2020,9021391000,0,,,
2020,9021399000,0,,,
2020,9021400000,0,,,
2020,9021500000,0,,,
2020,9021901000,0,,,
2020,9021909000,0,,,
2020,9022120000,0,,,
2020,9022130000,0,,,
2020,9022140000,0,,,
2020,9022190000,0,,,
2020,9022210000,0,,,
2020,9026102100,0,,,
2020,9026102900,0,,,
2020,9026108100,0,,,
2020,9026108900,0,,,
2020,9026202000,0,,,
2020,9026204000,0,,,
2020,9026208000,0,,,
2020,9026802000,0,,,
2020,9026808000,0,,,
2020,9026900000,0,,,
2020,9027200000,0,,,
2020,9027300000,0,,,
2020,9027500000,0,,,
2020,9027905000,0,,,
2020,9031410000,0,,,
2020,9031499000,0,,,
2020,9031900000,0,,,
2020,9032102010,0,,,
2020,9032108010,0,,,
