Measure SID,Order number,Measure type,Start date,End date,Geo,Commodity,additional_code_type_id,additional_code_id,reduction_indicator,measure_generating_regulation_role,measure_generating_regulation_id,justification_regulation_role,justification_regulation_id,stopped_flag,geographical_area_sid,goods_nomenclature_sid,additional_code_sid,export_refund_nomenclature_sid
3514070,,142,2016-11-06,,ZA,2309107000,,,,1,D1616230,,,False,442,35204,,
3514099,,142,2016-11-06,,ZA,2309903900,,,,1,D1616230,,,False,442,35223,,
3514128,,142,2016-11-06,,ZA,2309907000,,,,1,D1616230,,,False,442,35240,,
3514157,,142,2016-11-06,,ZA,2309904900,,,,1,D1616230,,,False,442,35235,,
3514186,,142,2016-11-06,,ZA,2309103900,,,,1,D1616230,,,False,442,35199,,
3514215,,142,2016-11-06,,ZA,2309903500,,,,1,D1616230,,,False,442,35222,,
3514244,,142,2016-11-06,,ZA,2309905900,,,,1,D1616230,,,False,442,35239,,
3514324,,142,2016-11-01,,ZA,2007995010,,,,1,D1616230,,,False,442,89325,,
3514326,,142,2016-10-10,,ZA,2007995015,,,,1,D1616230,,,False,442,98142,,
3514327,,142,2016-11-01,,ZA,2007995025,,,,1,D1616230,,,False,442,98143,,
3514328,,142,2016-11-01,,ZA,2007995031,,,,1,D1616230,,,False,442,98729,,
3514329,,142,2016-11-01,,ZA,2007995032,,,,1,D1616230,,,False,442,98730,,
3514330,,142,2016-11-01,,ZA,2007995033,,,,1,D1616230,,,False,442,98731,,
3514331,,142,2016-11-01,,ZA,2007995061,,,,1,D1616230,,,False,442,97381,,
3514332,,142,2016-11-01,,ZA,2007995063,,,,1,D1616230,,,False,442,97382,,
3514333,,142,2016-11-01,,ZA,2007995065,,,,1,D1616230,,,False,442,97387,,
3514336,,142,2016-11-01,,ZA,2007995093,,,,1,D1616230,,,False,442,97801,,
3514337,,142,2016-11-01,,ZA,2007995094,,,,1,D1616230,,,False,442,97610,,
3514338,,142,2016-11-01,,ZA,2007995095,,,,1,D1616230,,,False,442,97803,,
3514339,,142,2016-11-01,,ZA,2007995099,,,,1,D1616230,,,False,442,97394,,
3514342,,142,2016-11-01,,ZA,2009419210,,,,1,D1616230,,,False,442,94969,,
3514343,,142,2016-11-01,,ZA,2009419220,,,,1,D1616230,,,False,442,96129,,
3514344,,142,2016-11-01,,ZA,2009419230,,,,1,D1616230,,,False,442,96130,,
3514345,,142,2016-11-01,,ZA,2009493000,,,,1,D1616230,,,False,442,73067,,
3514346,,142,2016-11-01,,ZA,2009896900,,,,1,D1616230,,,False,442,95047,,
3514347,,142,2016-11-01,,ZA,2102101000,,,,1,D1616230,,,False,442,34504,,
3514348,,142,2016-11-01,,ZA,2102103100,,,,1,D1616230,,,False,442,34508,,
3514448,,142,2016-11-06,,ZA,0402210000,,,,1,D1616230,,,False,442,29448,,
3514449,,142,2016-11-06,,ZA,0402290000,,,,1,D1616230,,,False,442,29457,,
3514450,,142,2016-11-06,,ZA,0403901100,,,,1,D1616230,,,False,442,29565,,
3514451,,142,2016-11-06,,ZA,0403901300,,,,1,D1616230,,,False,442,29566,,
3514452,,142,2016-11-06,,ZA,0403901900,,,,1,D1616230,,,False,442,29567,,
3514453,,142,2016-11-06,,ZA,0403903100,,,,1,D1616230,,,False,442,29569,,
3514454,,142,2016-11-06,,ZA,0403903300,,,,1,D1616230,,,False,442,29570,,
3514455,,142,2016-11-06,,ZA,0403903900,,,,1,D1616230,,,False,442,29571,,
3514456,,142,2016-11-06,,ZA,0404000000,,,,1,D1616230,,,False,442,29608,,
3514457,,142,2016-11-06,,ZA,0406400000,,,,1,D1616230,,,False,442,29743,,
3514458,,142,2016-11-06,,ZA,0406900000,,,,1,D1616230,,,False,442,29751,,
3514589,,142,2016-11-06,,ZA,1602503100,,,,1,D1616230,,,False,442,32720,,
3514590,,142,2016-11-06,,ZA,1602509500,,,,1,D1616230,,,False,442,89234,,
3514653,,142,2016-11-06,,ZA,1602906900,,,,1,D1616230,,,False,442,32743,,
3516035,,142,2017-01-01,,ZA,3103110000,,,,1,D1616230,,,False,442,101656,,
3516092,,142,2017-01-01,,ZA,3103190000,,,,1,D1616230,,,False,442,101657,,
3517885,,142,2017-01-01,,ZA,3824840000,,,,1,D1616230,,,False,442,101856,,
3517904,,142,2017-01-01,,ZA,3824850000,,,,1,D1616230,,,False,442,101857,,
3517923,,142,2017-01-01,,ZA,3824860000,,,,1,D1616230,,,False,442,101858,,
3517942,,142,2017-01-01,,ZA,3824870000,,,,1,D1616230,,,False,442,101859,,
3517961,,142,2017-01-01,,ZA,3824880000,,,,1,D1616230,,,False,442,101860,,
3518070,,142,2017-01-01,,ZA,3824910000,,,,1,D1616230,,,False,442,101865,,
3518111,,142,2017-01-01,,ZA,3824990000,,,,1,D1616230,,,False,442,101863,,
3522140,,142,2016-11-01,,ZA,1902201000,,,,1,D1616230,,,False,442,33287,,
3522412,,142,2016-10-10,,ZA,2903000000,,,,1,D1616230,,,False,442,36225,,
3522413,,142,2016-10-10,,ZA,2904000000,,,,1,D1616230,,,False,442,36312,,
3522414,,142,2016-10-10,,ZA,2905110000,,,,1,D1616230,,,False,442,36341,,
3522415,,142,2016-10-10,,ZA,2905120000,,,,1,D1616230,,,False,442,36342,,
3522416,,142,2016-10-10,,ZA,2905130000,,,,1,D1616230,,,False,442,36343,,
3522417,,142,2016-10-10,,ZA,2905140000,,,,1,D1616230,,,False,442,36344,,
3522418,,142,2016-10-10,,ZA,2905160000,,,,1,D1616230,,,False,442,36350,,
3522419,,142,2016-10-10,,ZA,2905170000,,,,1,D1616230,,,False,442,36355,,
3522420,,142,2016-10-10,,ZA,2905190000,,,,1,D1616230,,,False,442,36356,,
3522421,,142,2016-10-10,,ZA,2905220000,,,,1,D1616230,,,False,442,36363,,
3522422,,142,2016-10-10,,ZA,2905290000,,,,1,D1616230,,,False,442,36366,,
3522423,,142,2016-10-10,,ZA,2905310000,,,,1,D1616230,,,False,442,36368,,
3522424,,142,2016-10-10,,ZA,2905320000,,,,1,D1616230,,,False,442,36369,,
3522425,,142,2016-10-10,,ZA,2905390000,,,,1,D1616230,,,False,442,36370,,
3522426,,142,2016-10-10,,ZA,2905410000,,,,1,D1616230,,,False,442,36378,,
3522427,,142,2016-10-10,,ZA,2905420000,,,,1,D1616230,,,False,442,36379,,
3522429,,142,2016-10-10,,ZA,2905450000,,,,1,D1616230,,,False,442,59585,,
3522430,,142,2016-10-10,,ZA,2905490000,,,,1,D1616230,,,False,442,36388,,
3522431,,142,2016-10-10,,ZA,2905590000,,,,1,D1616230,,,False,442,73212,,
3522432,,142,2016-10-10,,ZA,2906000000,,,,1,D1616230,,,False,442,36399,,
3522433,,142,2016-10-10,,ZA,2907000000,,,,1,D1616230,,,False,442,36416,,
3522434,,142,2016-10-10,,ZA,2908000000,,,,1,D1616230,,,False,442,36452,,
3522435,,142,2016-10-10,,ZA,2909000000,,,,1,D1616230,,,False,442,36465,,
3522436,,142,2016-10-10,,ZA,2910000000,,,,1,D1616230,,,False,442,36508,,
3522437,,142,2016-10-10,,ZA,2911000000,,,,1,D1616230,,,False,442,36518,,
3522438,,142,2016-10-10,,ZA,2912000000,,,,1,D1616230,,,False,442,36520,,
3522439,,142,2016-10-10,,ZA,2913000000,,,,1,D1616230,,,False,442,36538,,
3522440,,142,2016-10-10,,ZA,2914000000,,,,1,D1616230,,,False,442,36540,,
3522441,,142,2016-10-10,,ZA,2915000000,,,,1,D1616230,,,False,442,36587,,
3522442,,142,2016-10-10,,ZA,2916000000,,,,1,D1616230,,,False,442,36644,,
3522443,,142,2016-10-10,,ZA,2917000000,,,,1,D1616230,,,False,442,36694,,
3522444,,142,2016-10-10,,ZA,2918000000,,,,1,D1616230,,,False,442,36744,,
3522445,,142,2016-10-10,,ZA,2919000000,,,,1,D1616230,,,False,442,36797,,
3522446,,142,2016-10-10,,ZA,2920000000,,,,1,D1616230,,,False,442,36808,,
3522447,,142,2016-10-10,,ZA,2921000000,,,,1,D1616230,,,False,442,36826,,
3522448,,142,2016-10-10,,ZA,2922000000,,,,1,D1616230,,,False,442,36896,,
3522449,,142,2016-10-10,,ZA,2923000000,,,,1,D1616230,,,False,442,36961,,
3522450,,142,2016-10-10,,ZA,2924000000,,,,1,D1616230,,,False,442,36969,,
3522451,,142,2016-10-10,,ZA,2925000000,,,,1,D1616230,,,False,442,36995,,
3522452,,142,2016-10-10,,ZA,2926000000,,,,1,D1616230,,,False,442,37012,,
3522453,,142,2016-10-10,,ZA,2927000000,,,,1,D1616230,,,False,442,37029,,
3522454,,142,2016-10-10,,ZA,2928000000,,,,1,D1616230,,,False,442,37033,,
3522455,,142,2016-10-10,,ZA,2929000000,,,,1,D1616230,,,False,442,37042,,
3522456,,142,2016-10-10,,ZA,2930000000,,,,1,D1616230,,,False,442,37063,,
3522457,,142,2016-10-10,,ZA,2931000000,,,,1,D1616230,,,False,442,37096,,
3522458,,142,2016-10-10,,ZA,2932000000,,,,1,D1616230,,,False,442,37122,,
3522459,,142,2016-10-10,,ZA,2933000000,,,,1,D1616230,,,False,442,37193,,
3522460,,142,2016-10-10,,ZA,2934000000,,,,1,D1616230,,,False,442,37349,,
3522461,,142,2016-10-10,,ZA,2935000000,,,,1,D1616230,,,False,442,37418,,
3522462,,142,2016-10-10,,ZA,2938000000,,,,1,D1616230,,,False,442,37496,,
3522463,,142,2016-10-10,,ZA,2940000000,,,,1,D1616230,,,False,442,37534,,
3522464,,142,2016-10-10,,ZA,2941203000,,,,1,D1616230,,,False,442,68702,,
3522465,,142,2016-10-10,,ZA,2942000000,,,,1,D1616230,,,False,442,37613,,
3522466,,142,2016-10-10,,ZA,2905430000,,,,1,D1616230,,,False,442,36380,,
3522467,,142,2016-10-10,,ZA,2905441100,,,,1,D1616230,,,False,442,36383,,
3522469,,142,2016-10-10,,ZA,2905449100,,,,1,D1616230,,,False,442,36386,,
3522978,,142,2016-10-10,,ZA,2007993115,,,,1,D1616230,,,False,442,98151,,
3522979,,142,2016-10-10,,ZA,2007993195,,,,1,D1616230,,,False,442,98154,,
3522980,,142,2016-10-10,,ZA,2007993315,,,,1,D1616230,,,False,442,98158,,
3522981,,142,2016-10-10,,ZA,2007993395,,,,1,D1616230,,,False,442,98159,,
3522982,,142,2016-10-10,,ZA,2007993515,,,,1,D1616230,,,False,442,98160,,
3522983,,142,2016-10-10,,ZA,2007993595,,,,1,D1616230,,,False,442,98161,,
3535966,,142,2017-01-01,,ZA,0307120000,,,,1,D1616230,,,False,442,100786,,
3535967,,142,2017-01-01,,ZA,0307220000,,,,1,D1616230,,,False,442,100787,,
3559898,,142,2016-10-10,,ZA,0101290000,,,,1,D1616230,,,False,442,93798,,
3559899,,142,2016-10-10,,ZA,0206101000,,,,1,D1616230,,,False,442,28046,,
3559900,,142,2016-10-10,,ZA,0206291000,,,,1,D1616230,,,False,442,28059,,
3559901,,142,2016-10-10,,ZA,0206801000,,,,1,D1616230,,,False,442,28098,,
3559902,,142,2016-10-10,,ZA,0206901000,,,,1,D1616230,,,False,442,28103,,
3559903,,142,2016-10-10,,ZA,0302310000,,,,1,D1616230,,,False,442,28433,,
3559904,,142,2016-10-10,,ZA,0302320000,,,,1,D1616230,,,False,442,28436,,
3559905,,142,2016-10-10,,ZA,0302330000,,,,1,D1616230,,,False,442,28439,,
3559906,,142,2016-10-10,,ZA,0302340000,,,,1,D1616230,,,False,442,72829,,
3559907,,142,2016-10-10,,ZA,0302350000,,,,1,D1616230,,,False,442,72832,,
3559908,,142,2016-10-10,,ZA,0302360000,,,,1,D1616230,,,False,442,72835,,
3559909,,142,2016-10-10,,ZA,0302390000,,,,1,D1616230,,,False,442,28442,,
3559910,,142,2016-10-10,,ZA,0302892100,,,,1,D1616230,,,False,442,95237,,
3559911,,142,2016-10-10,,ZA,0303410000,,,,1,D1616230,,,False,442,28628,,
3559912,,142,2016-10-10,,ZA,0303420000,,,,1,D1616230,,,False,442,28634,,
3559913,,142,2016-10-10,,ZA,0303430000,,,,1,D1616230,,,False,442,28656,,
3559914,,142,2016-10-10,,ZA,0303440000,,,,1,D1616230,,,False,442,72847,,
3559915,,142,2016-10-10,,ZA,0303450000,,,,1,D1616230,,,False,442,72853,,
3559916,,142,2016-10-10,,ZA,0303460000,,,,1,D1616230,,,False,442,72859,,
3559917,,142,2016-10-10,,ZA,0303490000,,,,1,D1616230,,,False,442,28662,,
3559918,,142,2016-10-10,,ZA,0709600000,,,,1,D1616230,,,False,442,30520,,
3559925,,142,2016-10-10,,ZA,1501000000,,,,1,D1616230,,,False,442,32356,,
3559926,,142,2016-10-10,,ZA,1502000000,,,,1,D1616230,,,False,442,32361,,
3559927,,142,2016-10-10,,ZA,1503000000,,,,1,D1616230,,,False,442,32367,,
3559928,,142,2016-10-10,,ZA,1522000000,,,,1,D1616230,,,False,442,32647,,
3559929,,142,2016-10-10,,ZA,2501000000,,,,1,D1616230,,,False,442,35297,,
3559980,,142,2016-10-10,,ZA,4600000000,,,,1,D1616230,,,False,442,40339,,
3559981,,142,2016-10-10,,ZA,8100000000,,,,1,D1616230,,,False,442,47149,,
3559986,,142,2016-10-10,,ZA,8400000000,,,,1,D1616230,,,False,442,47571,,
3559987,,142,2016-10-10,,ZA,8500000000,,,,1,D1616230,,,False,442,49496,,
3559988,,142,2016-10-10,,ZA,8700000000,,,,1,D1616230,,,False,442,53015,,
3559989,,142,2016-10-10,,ZA,9300000000,,,,1,D1616230,,,False,442,54234,,
3560158,,142,2016-10-10,,ZA,0711200000,,,,1,D1616230,,,False,442,30628,,
3590880,,142,2018-01-01,,ZA,1905907000,,,1,1,D1616230,,,False,442,103819,,
3590898,,142,2018-01-01,,ZA,1905908000,,,1,1,D1616230,,,False,442,103820,,
3603730,,142,2018-01-01,,ZA,0302410000,,,,1,D1616230,,,False,442,93986,,
3603732,,142,2018-01-01,,ZA,0302440000,,,,1,D1616230,,,False,442,93992,,
3603736,,142,2018-01-01,,ZA,0303510000,,,,1,D1616230,,,False,442,85344,,
3656978,,142,2019-01-01,2019-12-31,ZA,0302540000,,,,1,D1616230,1,D1616230,False,442,94557,,
3656979,,142,2019-01-01,2019-12-31,ZA,0302895000,,,,1,D1616230,1,D1616230,False,442,95277,,
3656980,,142,2019-01-01,2019-12-31,ZA,0303661200,,,,1,D1616230,1,D1616230,False,442,94297,,
3656981,,142,2019-01-01,2019-12-31,ZA,0303661300,,,,1,D1616230,1,D1616230,False,442,94300,,
3656982,,142,2019-01-01,2019-12-31,ZA,0303661900,,,,1,D1616230,1,D1616230,False,442,94303,,
3656983,,142,2019-01-01,2019-12-31,ZA,0303669000,,,,1,D1616230,1,D1616230,False,442,94304,,
3656984,,142,2019-01-01,2019-12-31,ZA,0304310000,,,,1,D1616230,1,D1616230,False,442,94958,,
3656985,,142,2019-01-01,2019-12-31,ZA,0304320000,,,,1,D1616230,1,D1616230,False,442,94959,,
3656986,,142,2019-01-01,2019-12-31,ZA,0304330000,,,,1,D1616230,1,D1616230,False,442,94962,,
3656987,,142,2019-01-01,2019-12-31,ZA,0304390000,,,,1,D1616230,1,D1616230,False,442,94964,,
3656988,,142,2019-01-01,2019-12-31,ZA,0304491000,,,,1,D1616230,1,D1616230,False,442,95127,,
3656989,,142,2019-01-01,2019-12-31,ZA,0304610000,,,,1,D1616230,1,D1616230,False,442,95444,,
3656990,,142,2019-01-01,2019-12-31,ZA,0304620000,,,,1,D1616230,1,D1616230,False,442,95445,,
3656991,,142,2019-01-01,2019-12-31,ZA,0304630000,,,,1,D1616230,1,D1616230,False,442,95446,,
3656992,,142,2019-01-01,2019-12-31,ZA,0304690000,,,,1,D1616230,1,D1616230,False,442,95447,,
3656993,,142,2019-01-01,2019-12-31,ZA,0304741100,,,,1,D1616230,1,D1616230,False,442,95574,,
3656994,,142,2019-01-01,2019-12-31,ZA,0304799000,,,,1,D1616230,1,D1616230,False,442,95607,,
3656995,,142,2019-01-01,2019-12-31,ZA,0304839000,,,,1,D1616230,1,D1616230,False,442,95648,,
3656996,,142,2019-01-01,2019-12-31,ZA,0304889000,,,,1,D1616230,1,D1616230,False,442,100648,,
3656997,,142,2019-01-01,2019-12-31,ZA,0304891000,,,,1,D1616230,1,D1616230,False,442,95702,,
3656998,,142,2019-01-01,2019-12-31,ZA,0304899000,,,,1,D1616230,1,D1616230,False,442,95729,,
3656999,,142,2019-01-01,2019-12-31,ZA,0307520000,,,,1,D1616230,1,D1616230,False,442,100856,,
3657007,,142,2019-11-01,2019-12-20,ZA,0702000000,,,,1,D1616230,4,R1719252,False,442,30256,,
3657008,,142,2019-12-21,2019-12-31,ZA,0702000000,,,,1,D1616230,4,R1719252,False,442,30256,,
3657011,,142,2019-11-01,2019-11-10,ZA,0707000500,,,,1,D1616230,4,R1719252,False,442,67653,,
3657012,,142,2019-11-11,2019-12-31,ZA,0707000500,,,,1,D1616230,4,R1517542,False,442,67653,,
3657020,,142,2019-11-01,2019-12-31,ZA,0709910000,,,,1,D1616230,4,R1719252,False,442,94432,,
3657025,,142,2019-08-01,2019-12-31,ZA,0709931000,,,,1,D1616230,4,R1719252,False,442,94443,,
3657027,,142,2019-10-16,2019-11-30,ZA,0805102200,,,,1,D1616230,4,R1719252,False,442,100890,,
3657029,,142,2019-10-16,2019-11-30,ZA,0805102400,,,,1,D1616230,4,R1719252,False,442,100892,,
3657031,,142,2019-10-16,2019-11-30,ZA,0805102800,,,,1,D1616230,4,R1719252,False,442,100893,,
3657034,,142,2019-11-01,2019-12-31,ZA,0805211000,,,,1,D1616230,4,R1719252,False,442,100905,,
3657037,,142,2019-11-01,2019-12-31,ZA,0805219000,,,,1,D1616230,4,R1719252,False,442,100908,,
3657040,,142,2019-11-01,2019-12-31,ZA,0805220011,,,,1,D1616230,4,R1719252,False,442,101765,,
3657043,,142,2019-11-01,2019-12-31,ZA,0805220019,,,,1,D1616230,4,R1719252,False,442,101766,,
3657046,,142,2019-11-01,2019-12-31,ZA,0805220020,,,,1,D1616230,4,R1719252,False,442,101748,,
3657049,,142,2019-11-01,2019-12-31,ZA,0805220090,,,,1,D1616230,4,R1719252,False,442,100920,,
3657052,,142,2019-11-01,2019-12-31,ZA,0805290000,,,,1,D1616230,4,R1719252,False,442,100921,,
3657058,,142,2019-12-01,2019-12-31,ZA,0806101005,,,,1,D1616230,4,R1719252,False,442,70346,,
3657061,,142,2019-11-01,2019-11-20,ZA,0806101090,,,,1,D1616230,4,R1719252,False,442,103040,,
3657062,,142,2019-11-21,2019-12-31,ZA,0806101090,,,,1,D1616230,4,R1719252,False,442,103040,,
3657063,,142,2019-09-16,2019-12-15,ZA,0808101000,,,,1,D1616230,4,R1719252,False,442,31256,,
3657064,,142,2019-08-01,2019-12-31,ZA,0808301000,,,,1,D1616230,4,R1719252,False,442,94492,,
3657070,,142,2019-08-01,2019-12-31,ZA,0809100000,,,,1,D1616230,4,R1719252,False,442,31302,,
3657076,,142,2019-08-11,2019-12-31,ZA,0809210000,,,,1,D1616230,4,R1719252,False,442,94498,,
3657083,,142,2019-08-11,2019-12-31,ZA,0809290000,,,,1,D1616230,4,R1719252,False,442,94499,,
3657088,,142,2019-10-01,2019-12-31,ZA,0809301000,,,,1,D1616230,4,R1719252,False,442,67966,,
3657093,,142,2019-10-01,2019-12-31,ZA,0809309000,,,,1,D1616230,4,R1719252,False,442,68016,,
3657097,,142,2019-10-01,2019-12-31,ZA,0809400500,,,,1,D1616230,4,R1719252,False,442,68065,,
3657098,,142,2019-01-01,2019-12-31,ZA,1604131900,,,,1,D1616230,1,D1616230,False,442,32788,,
3657099,,142,2019-01-01,2019-12-31,ZA,1604142100,,,,1,D1616230,1,D1616230,False,442,98922,,
3657100,,142,2019-01-01,2019-12-31,ZA,1604142600,,,,1,D1616230,1,D1616230,False,442,98924,,
3657101,,142,2019-01-01,2019-12-31,ZA,1604142800,,,,1,D1616230,1,D1616230,False,442,98925,,
3657102,,142,2019-01-01,2019-12-31,ZA,1604143100,,,,1,D1616230,1,D1616230,False,442,98927,,
3657103,,142,2019-01-01,2019-12-31,ZA,1604143600,,,,1,D1616230,1,D1616230,False,442,98929,,
3657104,,142,2019-01-01,2019-12-31,ZA,1604143800,,,,1,D1616230,1,D1616230,False,442,98934,,
3657105,,142,2019-01-01,2019-12-31,ZA,1604144100,,,,1,D1616230,1,D1616230,False,442,98936,,
3657106,,142,2019-01-01,2019-12-31,ZA,1604144600,,,,1,D1616230,1,D1616230,False,442,98938,,
3657107,,142,2019-01-01,2019-12-31,ZA,1604144800,,,,1,D1616230,1,D1616230,False,442,98939,,
3657108,,142,2019-01-01,2019-12-31,ZA,1604160000,,,,1,D1616230,1,D1616230,False,442,32839,,
3657109,,142,2019-01-01,2019-12-31,ZA,1604204000,,,,1,D1616230,1,D1616230,False,442,32884,,
3657110,,142,2019-01-01,2019-12-31,ZA,1604205010,,,,1,D1616230,1,D1616230,False,442,66971,,
3657111,,142,2019-01-01,2019-12-31,ZA,1604205019,,,,1,D1616230,1,D1616230,False,442,32892,,
3657112,,142,2019-01-01,2019-12-31,ZA,1604205030,,,,1,D1616230,1,D1616230,False,442,74420,,
3657113,,142,2019-01-01,2019-12-31,ZA,1604205040,,,,1,D1616230,1,D1616230,False,442,32895,,
3657114,,142,2019-01-01,2019-12-31,ZA,1604205050,,,,1,D1616230,1,D1616230,False,442,32896,,
3657115,,142,2019-01-01,2019-12-31,ZA,1604205090,,,,1,D1616230,1,D1616230,False,442,32897,,
3657116,,142,2019-01-01,2019-12-31,ZA,1604207000,,,,1,D1616230,1,D1616230,False,442,32898,,
